UserId,AppId,Recommendations,PlaytimeForever,Playtime2Weeks,MetacriticScore,FinalPrice,Publishers,Developers,Categories
ID76561198050778339,App91310,2777,633,0,71,1999,[Ubisoft],[Ubisoft Paris Red Storm Entertainment],2-1-9-
ID76561198050778339,App214170,1357,7,0,81,599,[Larian Studios],[Larian Studios],2-
ID76561198050778339,App40330,114,0,0,0,999,[Deep Silver],[Animation Arts],2-
ID76561198050778339,App217200,2534,0,0,0,1499,[Team17 Digital Ltd],[Team17 Digital Ltd],2-1-9-24-
ID76561198050778339,App214150,0,0,0,83,999,[Stardock Entertainment],[Stardock Entertainment],2-
ID76561198050778339,App209080,8215,0,0,64,499,[Muse Games],[Muse Games],1-22-29-30-18-15-
ID76561198050778339,App31220,177,0,0,0,0,[Telltale Games],[Telltale Games],2-
ID76561198050778339,App31230,0,0,0,0,0,[Telltale Games],[Telltale Games],2-
ID76561198050778339,App31240,0,0,0,0,0,[Telltale Games],[Telltale Games],2-
ID76561198050778339,App31250,0,0,0,0,0,[Telltale Games],[Telltale Games],2-
ID76561198050778339,App31260,0,0,0,0,0,[Telltale Games],[Telltale Games],2-
ID76561198050778339,App204630,1575,507,0,0,1499,[Vblank Entertainment Inc.],[Vblank Entertainment Inc.],2-22-28-29-23-25-
ID76561198050778339,App730,2200646,49802,0,83,0,[Valve],[Valve Hidden Path Entertainment],1-22-28-29-30-35-8-15-
ID76561198050778339,App208580,7835,12419,0,85,349,[LucasArts Disney Interactive Lucasfilm Aspyr (Mac Linux)],[Obsidian Entertainment Aspyr (Mac Linux & Windows Update)],2-22-28-30-23-
ID76561198050778339,App200510,25532,267,0,89,2999,[2K Feral Interactive (Mac) Feral Interactive (Linux)],[Firaxis Games Feral Interactive (Mac) Feral Interactive (Linux)],2-1-27-22-28-29-23-
ID76561198050778339,App55230,30258,126,0,84,999,[Deep Silver],[Volition],2-9-22-29-18-23-
ID76561198050778339,App219640,42892,294,0,79,2499,[Torn Banner Studios],[Torn Banner Studios],1-22-28-29-30-8-17-
